HPO_ICD10_ID	HPO_IDs	HPO_Strings	HPO_Syns	ICD10
HPO_ICD:98	{'HP:0011252', 'HP:0000377'}	{'Abnormality of the pinna', 'Cryptotia'}	{'Dysplastic ears', 'Abnormal form of ears', 'Hidden ear', 'Malformation of auricle', 'Auricular malformation', 'Malformed ears', 'Buried ear', 'Malformed external ears', 'Malformed auricles', 'Abnormally shaped ears', 'Poorly defined conchae', 'Deformed ears', 'Simple ears', 'Deformed auricles', 'Minor malformation of the auricles'}	{'Q178'}
HPO_ICD:99	{'HP:0000388', 'HP:0000371', 'HP:0000389'}	{'Acute otitis media', 'Chronic otitis media', 'Otitis media'}	{'Otitis media, chronic', 'Middle ear infection', 'Acute middle ear infection', 'Chronic ear infection', 'Chronic infections of the middle ear', 'Chronic middle ear infection'}	{'H6690', 'H6691', 'H6692', 'H6693'}
HPO_ICD:100	{'HP:0002265', 'HP:0000400'}	{'Macrotia', 'Large fleshy ears'}	{'Large fleshy ears', 'Large pinnae', 'Large ears'}	{'H61899', 'Q171'}
HPO_ICD:101	{'HP:0000402'}	{'Stenosis of the external auditory canal'}	{'Stenotic external auditory canal', 'Narrow external auditory meatus', 'Narrowing of passageway from outer ear to middle ear', 'Narrow ear canal', 'External auditory canal stenosis', 'Narrow external auditory canals', 'Narrow auditory canals'}	{'H61899', 'H61309'}
HPO_ICD:102	{'HP:0000405'}	{'Conductive hearing impairment'}	{'Conductive deafness', 'Conduction deafness', 'Hearing loss, conductive', 'Conductive hearing loss'}	{'H902'}
HPO_ICD:103	{'HP:0000410'}	{'Mixed hearing impairment'}	{'Hearing loss, mixed', 'Mixed hearing loss', 'Mixed hearing impairment'}	{'H908'}
HPO_ICD:104	{'HP:0000411', 'HP:0000394'}	{'Protruding ear', 'Lop ear'}	{'Prominent ears', 'Protruding ears', 'Prominent ear'}	{'H61119', 'Q175'}
HPO_ICD:105	{'HP:0000421', 'HP:0004406'}	{'Spontaneous, recurrent epistaxis', 'Epistaxis'}	{'Recurring nosebleed', 'Bloody nose', 'Frequent nosebleeds', 'Nose bleeding', 'Spontaneous, recurrent nosebleed', 'Recurrent epistaxis', 'Nosebleed', 'Recurrent epistaxes'}	{'R040'}
HPO_ICD:106	{'HP:0000453'}	{'Choanal atresia'}	{'Obstruction of the rear opening of the nasal cavity', 'Blockage of the rear opening of the nasal cavity'}	{'Q300'}
HPO_ICD:107	{'HP:0012195', 'HP:0012416', 'HP:0030829', 'HP:0030849', 'HP:0040213', 'HP:0000445', 'HP:0000454', 'HP:0000446', 'HP:0030207', 'HP:0003196', 'HP:0000460', 'HP:0030876', 'HP:0030864', 'HP:0009931', 'HP:0030830', 'HP:0030831', 'HP:0030863', 'HP:0009933', 'HP:0000431'}	{'Irregular respiration', 'Rhonchi', 'Intercostal retractions', 'Narrow nose', 'Hypercapnia', 'Abnormal breath sound', 'Enlarged naris', 'Hypopnea', 'Flared nostrils', 'Paradoxical respiration', 'Short nose', 'Crackles', 'Narrow nasal bridge', 'Increased pulmonary capillary wedge pressure', 'Nasal flaring', 'Narrow naris', 'Wide nose', 'Wide nasal bridge', 'Hepatojugular reflux'}	{'Narrow nostrils', 'Increased breadth of nose', 'Increased pulmonary arterial wedge pressure', 'Broad nose', 'Dilated nares', 'Flared nasal alae', 'Crepitations', 'Broad nasal root', 'Increased width of nasal bridge', 'Decreased length of nose', 'Wide nostril', 'Thin nose', 'Increased diameter of nostril', 'Shortened nose', 'Narrow nasal root', 'Increased nasal width', 'Increased width of nares', 'Narrow nose', 'Naris, broad', 'Increased nasal breadth', 'Narrow nares', 'Nasal bridge, wide', 'Broad nostril', 'Increased breadth of nasal bridge', 'Nasal Bridge, Narrow', 'Hypoplastic nose', 'Chest retractions', 'Broad flat nasal bridge', 'Decreased nasal breadth', 'Increased width of bridge of nose', 'Nasal bridge, thin', 'Dilated nostril', 'High blood carbon dioxide level', 'Enlarged nares', 'Increased breadth of bridge of nose', 'Flared nostrils', 'Irregular respiratory rhythm', 'Flail chest', 'Increased pulmonary artery occlusion pressure', 'Wide nares', 'Slit-like nostrils', 'Nasal bridge broad', 'Narrow bridge of nose', 'Nasal hypoplasia', 'Short nose', 'Large nares', 'Collapsed nostrils', 'Widened nasal bridge', 'Broad nasal bridge', 'Small nose', 'Decreased nasal width', 'Increased diameter of nares', 'Pinched nasal bridge', 'Paradoxical breathing', 'Wide bridge of nose', 'Rales', 'Naris, narrow', 'Broadened nasal bridge', 'Enlarged nostril', 'Naris, enlarged', 'Thin nostrils', 'Narrow nasal bridge', 'Naris, slit-like', 'Hypercarbia', 'Pinched bridge of nose', 'Thin nares', 'Small nostrils', 'Wide nose', 'Wide nasal bridge', 'Increased width of nose'}	{'R0989', 'R0689'}
HPO_ICD:108	{'HP:0000456', 'HP:0011803'}	{'Bifid nasal tip', 'Bifid nose'}	{'Cleft nasal tip', 'Notched tip of nose', 'Bifid tip of nose', 'Notched nasal tip', 'Indented bridge of nose', 'Indentation or clefting of the nose', 'Cleft nasal bridge', 'Bifid nasal bridge', 'Cleft nose', 'Cleft tip of nose'}	{'Q302'}
HPO_ICD:109	{'HP:0000458'}	{'Anosmia'}	{'Lost smell'}	{'R430'}
HPO_ICD:110	{'HP:0000271', 'HP:0002650', 'HP:0001999', 'HP:0008443', 'HP:0000464'}	{'Abnormality of the face', 'Abnormality of the neck', 'Scoliosis', 'Abnormal facial shape', 'Spinal deformities'}	{'Anomaly of the face', 'Malformation of face', 'Deformity of face', 'Abnormality of the face', 'Distinctive facies', 'Abnormality of the visage', 'Abnormal facial shape', 'Disorder of face', 'Distortion of face', 'Facial anomaly', 'Disorder of the face', 'Abnormality of the physiognomy', 'Anomaly of the neck', 'Unusual facial appearance', 'Curvature of spine', 'Abnormality of the countenance', 'Curved spine', 'Abnormal morphology of the face', 'Anomaly of face', 'Abnormality of the neck', 'Unusual facies', 'Facial dysmorphism', 'Dysmorphic facies', 'Malformation of the neck', 'Abnormal curving of the spine', 'Funny looking face', 'Dysmorphic facial features', 'Facial abnormality', 'Deformity of the neck', 'Abnormal face'}	{'Q189', 'M439'}
HPO_ICD:111	{'HP:0000465'}	{'Webbed neck'}	{'Pterygium colli', 'Webbed neck', 'Neck webbing'}	{'Q183'}
HPO_ICD:112	{'HP:0004474', 'HP:0001476', 'HP:0000470'}	{'Persistent open anterior fontanelle', 'Short neck', 'Delayed closure of the anterior fontanelle'}	{'Delayed closure of anterior fontanelle', 'Anterior fontanelle open in adults', 'Late closure of the bregma sutures', 'Late closure of soft spot on the skull', 'Delayed closure anterior fontanel', 'Delayed closure of the bregma sutures', 'Decreased cervical height', 'Late closure of anterior fontanelle', 'Front fontanelle stays open', 'Delayed closure of the soft spot on the skull', 'Decreased length of neck', 'Late closure of large anterior fontanel', 'Cervical shortening', 'Persistent, open anterior fontanel', 'Short neck', 'Persistent anterior fontanelle', 'Decreased cervical length', 'Later than typical closing of soft spot of skull'}	{'M8928'}
HPO_ICD:113	{'HP:0002544', 'HP:0000473'}	{'Torticollis', 'Retrocollis'}	{'Spasmodic torticollis', 'Wry neck', 'Loxia', 'Cervical dystonia'}	{'M436'}
HPO_ICD:114	{'HP:0100764', 'HP:0000476'}	{'Lymphangioma', 'Cystic hygroma'}	{'Cystic hygroma of the neck'}	{'D181'}
HPO_ICD:115	{'HP:0000478'}	{'Abnormality of the eye'}	{'Abnormal eye', 'Abnormality of the eye', 'Eye disease'}	{'H579', 'Q159', 'H449'}
HPO_ICD:116	{'HP:0031613', 'HP:0000567', 'HP:0000480'}	{'Inferior chorioretinal coloboma', 'Retinal coloboma', 'Chorioretinal coloboma'}	{'Choroid coloboma', 'Coloboma of choroid', 'Hole in the back of the eye', 'Choroidoretinal coloboma', 'Birth defect that causes a hole in the innermost layer at the back of the eye', 'Choroidal coloboma'}	{'Q148'}
HPO_ICD:117	{'HP:0000627', 'HP:0000482', 'HP:0000659', 'HP:0000485', 'HP:0007720'}	{'Megalocornea', 'Posterior embryotoxon', 'Flat cornea', 'Microcornea', 'Peters anomaly'}	{'Embryotoxon', 'Increased corneal diameter', 'Macrocornea', 'Enlarged cornea', 'Cornea of eye less than 10mm in diameter', 'Cornea plana', 'Anterior megalophthalmos', 'Decreased corneal diameter'}	{'Q134'}
HPO_ICD:118	{'HP:0000483'}	{'Astigmatism'}	{'Abnormal curving of the cornea or lens of the eye'}	{'H52209', 'H52201', 'H52202', 'H52203'}
HPO_ICD:119	{'HP:0000486'}	{'Strabismus'}	{'Squint eyes', 'Squint', 'Cross-eyed'}	{'H5040', 'H509'}
HPO_ICD:120	{'HP:0000490'}	{'Deeply set eye'}	{'Sunken eyes', 'Sunken eye', 'Deeply set eye', 'Deep set eye', 'Deep-set eyes', 'Ocular depression', 'Enophthalmos'}	{'H05403', 'H05401', 'H05402', 'H05409'}
HPO_ICD:121	{'HP:0000491'}	{'Keratitis'}	{'Corneal inflammation'}	{'H169'}
HPO_ICD:122	{'HP:0007812', 'HP:0000495', 'HP:0012804'}	{'Corneal ulceration', 'Recurrent corneal erosions', 'Herpetiform corneal ulceration'}	{'Dendritic corneal epithelial ulcer', 'Corneal erosions, recurrent', 'Epithelial corneal erosions', 'Corneal ulcerations', 'Recurrent corneal ulceration', 'Recurrent breakdown of clear protective layer of eye', 'Herpetiform corneal ulcers', 'Recurrent corneal ulcerations', 'Corneal ulcer'}	{'H16003', 'H16009', 'H18831', 'H18839', 'H16001', 'H18832', 'H16002', 'H18833'}
HPO_ICD:123	{'HP:0000498'}	{'Blepharitis'}	{'Cellulitis of eyelids', 'Inflammation of eyelids'}	{'H01001', 'H01003', 'H01009', 'H019', 'H01006', 'H01005', 'H01002', 'H01004'}
HPO_ICD:124	{'HP:0000501'}	{'Glaucoma'}	set()	{'H409'}
HPO_ICD:125	{'HP:0030515', 'HP:0007875', 'HP:0001141', 'HP:0000505', 'HP:0007663', 'HP:0000572', 'HP:0030553'}	{'Reduced visual acuity', 'Visual acuity no light perception', 'Moderately reduced visual acuity', 'Visual impairment', 'Severely reduced visual acuity', 'Visual loss', 'Congenital blindness'}	{'Congenital amaurosis', 'Decreased central vision', 'Moderate visual impairment', 'Decreased clarity of vision', 'Loss of vision', 'Moderate reduction in visual acuity', 'Visual impairment', 'Moderate vision loss', 'Severe visual impairment', 'Visual loss', 'Moderate visual loss', 'Blindness present at birth', 'Severely impaired vision', 'Marked vision impairment', 'Poor vision', 'Poor visual acuity', 'Severe vision loss', 'Impaired vision', 'Decreased visual acuity', 'Severe visual loss', 'Vision loss', 'Loss of eyesight', 'Severe reduction in visual acuity'}	{'H547'}
HPO_ICD:126	{'HP:0000508'}	{'Ptosis'}	{'Drooping upper eyelid', 'Blepharoptosis', 'Eyelid ptosis', 'Eye drop'}	{'H02409', 'H02403', 'H02401', 'H02402'}
HPO_ICD:127	{'HP:0000509'}	{'Conjunctivitis'}	{'Pink eye', 'Conjunctivitis, recurrent'}	{'H109'}
HPO_ICD:128	{'HP:0000510', 'HP:0000580', 'HP:0000548', 'HP:0008020'}	{'Cone/cone-rod dystrophy', 'Cone dystrophy', 'Rod-cone dystrophy', 'Pigmentary retinopathy'}	{'Retinal pigmentary degeneration', 'Cone-rod retinal dystrophy', 'Retinitis pigmentosa', 'Rod cone dystrophy', 'Progressive cone dystrophy', 'Cone rod dystrophy', 'Pigmentary retinal deposits', 'Progressive cone degeneration', 'Retinal pigment clumping'}	{'H3552'}
HPO_ICD:129	{'HP:0000511'}	{'Vertical supranuclear gaze palsy'}	{'Vertical gaze palsy'}	{'H510'}
HPO_ICD:130	{'HP:0000512'}	{'Abnormal electroretinogram'}	{'Abnormal ERG', 'ERG abnormal', 'Abnormal electroretinography'}	{'R94111'}
HPO_ICD:131	{'HP:0000514', 'HP:0000571', 'HP:0007885', 'HP:0007338'}	{'Slowed horizontal saccades', 'Hypometric saccades', 'Hypermetric saccades', 'Slow saccadic eye movements'}	{'Slow eye movements', 'Slow visual tracking', 'Slow saccades'}	{'H5581'}
HPO_ICD:132	{'HP:0000517'}	{'Abnormality of the lens'}	{'Lens issue', 'Abnormality of the lens', 'Lens disease'}	{'H279'}
HPO_ICD:133	{'HP:0000518'}	{'Cataract'}	{'Cloudy lens', 'Clouding of the lens of the eye', 'Lens opacities', 'Cataracts', 'Lens opacity'}	{'H269'}
HPO_ICD:134	{'HP:0007976', 'HP:0007971', 'HP:0000519'}	{'Cerulean cataract', 'Lamellar cataract', 'Developmental cataract'}	{'Clouding of the lens of the eye at birth', 'Congenital cataract', 'Cataract, congenital', 'Congenital cataracts, bilateral', 'Bilateral congenital cataracts', 'Cataracts, congenital, cerulean', 'Congenital cataracts'}	{'Q120'}
HPO_ICD:135	{'HP:0000520'}	{'Proptosis'}	{'Protrusio bulbi', 'Eyeballs bulging out', 'Prominent eyes', 'Bulging eye', 'Anterior bulging of the globe', 'Anterior bulging of the globe of eye', 'Ocular proptosis', 'Protruding eyes', 'Exophthalmos', 'Prominent globes'}	{'H0520'}
HPO_ICD:136	{'HP:0000523'}	{'Subcapsular cataract'}	{'Subcapsular opacities', 'Subcapsular lenticular cataracts', 'Subcapsular cataracts'}	{'H25099'}
HPO_ICD:137	{'HP:0000526'}	{'Aniridia'}	{'Absent iris'}	{'Q131'}
HPO_ICD:138	{'HP:0011478', 'HP:0000528'}	{'True anophthalmia', 'Anophthalmia'}	{'Complete anophthalmia', 'Missing eyeball', 'No globe of eye', 'Total anophthalmia', 'Absence of eyeballs', 'Absence of globes of eyes', 'No eyeball', 'Anophthalmia, clinical', 'Completely missing eyeball', 'Clinical anophthalmia, unilateral/bilateral', 'Ocular absence', 'Failure of development of eyeball', 'Missing globe of eye'}	{'Q111'}
HPO_ICD:139	{'HP:0430010', 'HP:0011224', 'HP:0000652', 'HP:0000625', 'HP:0009743', 'HP:0000537', 'HP:0011225', 'HP:0009755', 'HP:0012905', 'HP:0430006', 'HP:0008496', 'HP:0430009'}	{'Ectopic cilia of eyelid', 'Ablepharon', 'Epiblepharon', 'Hypoplasia of eyelid', 'Eyelid coloboma', 'Lower eyelid coloboma', 'Ankyloblepharon', 'Euryblepharon', 'Epicanthus inversus', 'Microblepharia', 'Multiple rows of eyelashes', 'Distichiasis'}	{'Full thickness defect of the eyelid', 'Decreased size of eyelid', 'Notched eyelid', 'Cleft lower eyelid', 'Underdevelopment of eyelid', 'Double row of eyelashes', 'Cleft eyelid', 'Two rows of eyelashes', 'Lower lid coloboma', 'Missing eyelids', 'Notched lower eyelid', 'Aplasia of the eyelids', 'Full thickness defect of the lower eyelid', 'Abnormally small eyelid', 'Extra rows of eyelashes', 'Eyelid coloboma', 'Coloboma of lower eyelid', 'Eyelid synechiae', 'Distichiasis of eyelid eyelashes', 'Absent eyelids', 'Ankyloblepharon filiforme adnatum', 'Kabuki syndrome eyelids', 'Small eyelid', 'Ablepharon of eyelid', 'Multiple rows of eyelashes', 'Eyelids stuck together', 'Short eyelid', 'Agenesis of eyelids', 'Adhesion of eyelids'}	{'Q103'}
HPO_ICD:140	{'HP:0000538'}	{'Pseudopapilledema'}	set()	{'H47333', 'H47332', 'H47331', 'H47339'}
HPO_ICD:141	{'HP:0000484', 'HP:0000540'}	{'Hypermetropia', 'Hyperopic astigmatism'}	{'Long-sightedness', 'Farsightedness', 'Hyperopia'}	{'H5202', 'H5201', 'H5203', 'H5200'}
HPO_ICD:142	{'HP:0000544'}	{'External ophthalmoplegia'}	{'Progressive paralysis or weakness of muscles of eye movement', 'CPEO', 'Progressive paralysis or weakness of muscles of eye motility', 'Chronic progressive external ophthalmoplegia', 'Ophthalmoplegia externa', 'Paralysis or weakness of muscles within or surrounding outer part of eye'}	{'H4941', 'H4942', 'H4940', 'H4943', 'H49889'}
HPO_ICD:143	{'HP:0011003', 'HP:0000545'}	{'Myopia', 'High myopia'}	{'Severely close sighted', 'Severely near sighted', 'Nearsightedness', 'Near sightedness', 'Close sighted', 'Severe myopia (> -6.00 diopters)', 'Severe near sightedness', 'Near sighted', 'Severe myopia'}	{'H5213', 'H5212', 'H5211', 'H5210'}
HPO_ICD:144	{'HP:0000552'}	{'Tritanomaly'}	{'Dyschromatopsia, blue-yellow', 'Blue/yellow color vision defect', 'Blue-yellow dyschromatopsia', 'Blue yellow color blindness'}	{'H5355'}
HPO_ICD:145	{'HP:0001094', 'HP:0012124', 'HP:0001101', 'HP:0000554'}	{'Iritis', 'Iridocyclitis', 'Uveitis', 'Intermediate uveitis'}	{'Inflammation of iris'}	{'H209'}
HPO_ICD:146	{'HP:0000555'}	{'Leukocoria'}	{'White pupillary reflex', 'Leukokoria'}	{'H44531', 'H44539', 'H44533', 'H44532'}
HPO_ICD:147	{'HP:0000556', 'HP:0030642'}	{'Fundus albipunctatus', 'Retinal dystrophy'}	{'Breakdown of light-sensitive cells in back of eye'}	{'H3550'}
HPO_ICD:148	{'HP:0001492', 'HP:0000557', 'HP:0008007', 'HP:0001087'}	{'Developmental glaucoma', 'Buphthalmos', 'Primary congenital glaucoma', 'Axenfeld anomaly'}	{'Infantile glaucoma', 'Pediatric glaucoma', 'Childhood glaucoma', 'Enlarged eyeball'}	{'Q150'}
HPO_ICD:149	{'HP:0000558'}	{'Rieger anomaly'}	set()	{'Q1381'}
HPO_ICD:150	{'HP:0000563'}	{'Keratoconus'}	{'Bulging cornea', 'Conical cornea'}	{'H18609', 'H18603', 'H18601', 'H18602'}
HPO_ICD:151	{'HP:0000565'}	{'Esotropia'}	{'Inward turning cross eyed'}	{'H5000'}
HPO_ICD:152	{'HP:0000568', 'HP:0001126'}	{'Cryptophthalmos', 'Microphthalmia'}	{'Decreased size of eyeball', 'Abnormally small globe of eye', 'Nanophthalmos', 'Decreased size of globe of eye', 'Abnormally small eyeball', 'Microphthalmos'}	{'Q112'}
HPO_ICD:153	{'HP:0000573'}	{'Retinal hemorrhage'}	{'Retinal hemorrhages', 'Retinal bleeding'}	{'H3562', 'H3560', 'H3561', 'H3563'}
HPO_ICD:154	{'HP:0000577'}	{'Exotropia'}	{'Outward facing eye ball'}	{'H5010'}
HPO_ICD:155	{'HP:0000579'}	{'Nasolacrimal duct obstruction'}	{'Lacrimal duct obstruction', 'Blocked tear duct'}	{'H04549'}
HPO_ICD:156	{'HP:0000581'}	{'Blepharophimosis'}	{'Narrow opening between the eyelids', 'Decreased width of palpebral fissure'}	{'H02529', 'H02522', 'H02525', 'H02521', 'H02524', 'H02526', 'H02523'}
HPO_ICD:157	{'HP:0007709', 'HP:0000585'}	{'Band keratopathy', 'Band-shaped corneal dystrophy'}	{'Calcific band keratopathy'}	{'H18429', 'H18421', 'H18423', 'H18422'}
HPO_ICD:158	{'HP:0000588'}	{'Optic nerve coloboma'}	{'Optic disk coloboma', 'Coloboma of optic nerve'}	{'Q142', 'H47311', 'H47313', 'H47312', 'H47319'}
HPO_ICD:159	{'HP:0000589'}	{'Coloboma'}	{'Ocular coloboma', 'Ocular colobomas', 'Notched pupil'}	{'Q130'}
HPO_ICD:160	{'HP:0000592'}	{'Blue sclerae'}	{'Whites of eyes are a bluish-gray color', 'Bluish sclerae', 'Blue outer white part of eyeball', 'Blue sclera'}	{'Q135'}
HPO_ICD:161	{'HP:0000593'}	{'Abnormal anterior chamber morphology'}	{'Anterior chamber anomalies', 'Abnormality of the anterior chamber', 'Ocular anterior chamber abnormality'}	{'Q139'}
HPO_ICD:162	{'HP:0000601'}	{'Hypotelorism'}	{'Decreased distance between eye sockets', 'Ocular hypotelorism', 'Abnormally close eyes', 'Closely spaced eyes', 'Decreased interpupillary distance', 'Decreased orbital separation', 'Decreased distance between eyes'}	{'Q107'}
HPO_ICD:163	{'HP:0000602'}	{'Ophthalmoplegia'}	{'Eye muscle paralysis', 'Paralysis of extraocular eye movement'}	{'H499'}
HPO_ICD:164	{'HP:0030528', 'HP:0000576', 'HP:0007761', 'HP:0000575', 'HP:0000603'}	{'Paracentral scotoma', 'Pericentral scotoma', 'Centrocecal scotoma', 'Scotoma', 'Central scotoma'}	{'Central blind spot', 'Blind spot', 'Central scotomata', 'Blind spot located at fixation point'}	{'H53413', 'H53419', 'H53411', 'H53412'}
HPO_ICD:165	{'HP:0000608'}	{'Macular degeneration'}	{'Pigmented macular degeneration'}	{'H3530'}
HPO_ICD:166	{'HP:0007766', 'HP:0000609'}	{'Optic nerve hypoplasia', 'Optic disc hypoplasia'}	{'Hypoplastic optic disks', 'Underdeveloped optic nerves', 'Hypoplastic optic nerves'}	{'H47032', 'H47031', 'H47039', 'H47033'}
HPO_ICD:167	{'HP:0000610'}	{'Abnormal choroid morphology'}	{'Choroid disease', 'Abnormality of the choroid'}	{'H319'}
HPO_ICD:168	{'HP:0000615'}	{'Abnormal pupil morphology'}	{'Pupillary abnormalities', 'Abnormality of the pupil', 'Abnormal pupillary morphology', 'Pupillary abnormality'}	{'H21561', 'H21562', 'H5700', 'H21563', 'H21569'}
HPO_ICD:169	{'HP:0000616'}	{'Miosis'}	{'Constricted pupils', 'Pupillary constriction'}	{'H5703'}
HPO_ICD:170	{'HP:0000618'}	{'Blindness'}	{'Total vision loss', 'Blindness', 'Legal blindness'}	{'H548'}
HPO_ICD:171	{'HP:0000619'}	{'Impaired convergence'}	{'Convergence insufficiency'}	{'H5111'}
HPO_ICD:172	{'HP:0000620'}	{'Dacryocystitis'}	{'Infection of the lacrimal sac', 'Dacrocystitis'}	{'H04301', 'H04302', 'H04309', 'H04303'}
HPO_ICD:173	{'HP:0000621'}	{'Entropion'}	{'Eyelid folded in', 'Inverted eyelid', 'Eyelid turned in'}	{'H02005', 'H02004', 'H02002', 'H02003', 'H02006', 'H02001', 'H02009'}
HPO_ICD:174	{'HP:0030511', 'HP:0000622', 'HP:0001125'}	{'Bradyopsia', 'Transient unilateral blurring of vision', 'Blurred vision'}	{'Difficulty seeing moving objects', 'Hemianoptic blurring of vision', 'Transient unilateral blurred vision', 'Hemianopic blurring', 'Blurred vision'}	{'H538'}
HPO_ICD:175	{'HP:0000631', 'HP:0007768'}	{'Central retinal vessel vascular tortuosity', 'Retinal arterial tortuosity'}	{'Tortuosity of main retinal vessels', 'Retinal artery tortuousity'}	{'H3509'}
HPO_ICD:176	{'HP:0001583', 'HP:0000639'}	{'Nystagmus', 'Rotary nystagmus'}	{'Rotatory Nystagmus', 'Involuntary, rapid, rhythmic eye movements'}	{'H5500'}
HPO_ICD:177	{'HP:0012044', 'HP:0000666', 'HP:0010542', 'HP:0000640', 'HP:0011477'}	{'Horizontal nystagmus', 'Seesaw nystagmus', 'Upbeat nystagmus', 'Vestibular nystagmus', 'Gaze-evoked nystagmus'}	{'Nystagmus, horizontal'}	{'H5509'}
HPO_ICD:178	{'HP:0011520', 'HP:0000642', 'HP:0011521'}	{'Deuteranomaly', 'Red-green dyschromatopsia', 'Deuteranopia'}	{'Red/green color vision defect', 'Green-weak', 'Dyschromatopsia with red-green confusion', 'Deuteranomoly', 'Green-blind', 'Red green color blindness'}	{'H5359', 'H5353'}
